model,run,qid,is_correct
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,424,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,425,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,426,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,427,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,428,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,429,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,430,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,431,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,432,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,433,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,434,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,435,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,436,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,437,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,438,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,439,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,440,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,441,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,442,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,443,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,444,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,445,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,446,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,447,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,448,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,449,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,450,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,451,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,452,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,453,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,454,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,455,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,456,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,457,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,458,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,459,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,460,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,461,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,462,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,463,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,464,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,465,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,466,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,467,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,468,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,469,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,470,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,471,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,472,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,473,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,474,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,475,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,476,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,477,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,478,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,479,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,480,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,481,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,482,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,483,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,484,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,485,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,486,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,487,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,488,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,489,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,490,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,491,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,492,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,493,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,494,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,495,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,496,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,497,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,498,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,499,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,500,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,501,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,502,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,503,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,504,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,505,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,506,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,507,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,508,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,509,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,510,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,511,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,512,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,513,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,514,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,515,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,516,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,517,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,518,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,519,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,520,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,521,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,522,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,523,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,524,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,525,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,526,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,527,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,528,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,529,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,530,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,531,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,532,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,533,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,534,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,535,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,536,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,537,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,538,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,539,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,540,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,541,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,542,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,543,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,544,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,545,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,546,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,547,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,548,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,549,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,550,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,551,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,552,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,553,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,554,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,555,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,556,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,557,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,558,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,559,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,560,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,561,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,562,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,563,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,564,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,565,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,566,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,567,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,568,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,569,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,570,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,571,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,572,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,573,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,574,0
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,575,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,576,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,577,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,578,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,579,1
claude-haiku-4-5,claude-haiku-4-5_20260530_212816,580,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,1,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,2,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,3,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,4,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,5,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,6,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,7,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,8,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,9,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,10,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,11,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,12,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,13,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,14,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,15,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,16,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,17,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,18,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,19,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,20,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,21,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,22,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,23,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,24,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,25,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,26,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,27,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,28,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,29,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,30,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,31,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,32,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,33,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,34,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,35,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,36,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,37,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,38,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,39,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,40,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,41,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,42,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,43,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,44,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,45,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,46,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,47,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,48,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,49,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,50,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,51,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,52,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,53,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,54,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,55,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,56,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,57,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,58,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,59,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,60,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,61,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,62,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,63,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,64,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,65,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,66,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,67,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,68,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,69,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,70,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,71,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,72,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,73,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,74,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,75,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,76,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,77,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,78,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,79,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,80,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,81,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,82,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,83,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,84,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,85,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,86,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,87,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,88,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,89,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,90,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,91,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,92,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,93,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,94,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,95,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,96,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,97,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,98,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,99,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,100,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,101,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,102,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,103,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,104,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,105,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,106,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,107,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,108,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,109,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,110,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,111,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,112,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,113,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,114,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,115,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,116,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,117,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,118,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,119,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,120,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,121,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,122,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,123,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,124,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,125,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,126,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,127,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,128,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,129,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,130,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,131,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,132,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,133,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,134,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,135,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,136,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,137,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,138,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,139,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,140,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,141,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,142,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,143,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,144,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,145,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,146,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,147,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,148,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,149,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,150,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,151,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,152,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,153,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,154,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,155,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,156,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,157,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,158,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,159,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,160,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,161,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,162,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,163,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,164,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,165,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,166,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,167,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,168,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,169,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,170,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,171,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,172,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,173,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,174,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,175,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,176,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,177,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,178,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,179,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,180,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,181,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,182,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,183,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,184,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,185,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,186,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,187,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,188,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,189,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,190,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,191,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,192,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,193,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,194,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,195,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,196,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,197,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,198,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,199,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,200,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,201,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,202,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,203,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,204,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,205,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,206,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,207,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,208,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,209,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,210,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,211,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,212,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,213,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,214,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,215,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,216,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,217,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,218,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,219,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,220,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,221,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,222,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,223,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,224,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,225,0
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,226,1
claude-haiku-4-5,claude-haiku-4-5_20260531_171940,227,0
